3000 59607
2033 2034 55240
2033 2092 97780
2033 2195 16350
2033 2211 26080
2033 2230 98100
2033 2249 92900
2033 2295 22210
2033 2369 83340
2033 2377 41300
2033 2439 89490
2033 2563 78580
2033 2574 88650
2033 2696 2670
2033 2718 98830
2033 2981 17680
2033 2994 45810
2034 2035 96650
2034 2148 16040
2034 2174 23090
2034 2335 69580
2034 2539 42190
2034 2555 76430
2034 2657 92330
2034 2658 2720
2034 2669 99530
2034 2677 47250
2034 2702 33530
2034 2724 51800
2034 2903 84470
2035 2036 94960
2035 2103 35810
2035 2120 73300
2035 2362 52690
2035 2529 29280
2035 2611 82340
2035 2651 54910
2035 2786 29750
2035 2890 16350
2035 2918 99510
2035 2987 53950
2036 2037 87470
2036 2056 58230
2036 2081 43040
2036 2135 68590
2036 2230 47850
2036 2253 34730
2036 2303 9440
2036 2374 24320
2036 2411 51410
2036 2624 92940
2036 2765 20430
2036 2787 85740
2036 2790 5800
2036 2934 28190
2036 2966 8860
2037 2038 25260
2037 2145 32130
2037 2488 58480
2037 2573 93460
2037 2648 23600
2037 2805 96740
2037 2820 76120
2038 2039 13890
2038 2144 89490
2038 2583 27530
2038 2670 21330
2038 2740 14510
2038 2762 18440
2038 2791 14930
2038 2852 63330
2038 2871 72900
2039 2040 4260
2039 2089 74940
2039 2265 36610
2039 2317 35490
2039 2466 20070
2039 2532 2150
2039 2544 69310
2039 2567 51840
2039 2683 98520
2039 2705 39680
2039 2713 98820
2039 2858 17090
2039 2970 6020
2040 2041 54150
2040 2084 15910
2040 2107 66400
2040 2212 14360
2040 2268 81640
2040 2355 69850
2040 2368 97160
2040 2374 47380
2040 2492 67460
2040 2529 13840
2040 2565 84080
2040 2572 3990
2040 2627 29980
2040 2650 7470
2040 2686 6860
2040 2778 37110
2040 2832 15430
2040 2897 22980
2040 2966 61370
2041 2042 33950
2041 2178 88430
2041 2194 39170
2041 2687 9590
2041 2753 95020
2041 2778 33810
2041 2824 3840
2041 2874 29140
2041 2956 58960
2041 2970 60280
2042 2043 1820
2042 2155 25780
2042 2242 50850
2042 2337 43250
2042 2449 13420
2042 2524 91920
2042 2877 28750
2042 2898 5020
2042 2920 62260
2042 2999 79010
2043 2044 9930
2043 2088 7090
2043 2339 1490
2043 2359 62550
2043 2363 20080
2043 2387 49330
2043 2472 14270
2043 2485 47680
2043 2546 53110
2043 2634 36300
2043 2635 12960
2043 2689 85430
2043 2724 14110
2043 2731 8410
2043 2913 22880
2044 2045 76720
2044 2207 62700
2044 2214 52710
2044 2280 31460
2044 2291 18950
2044 2348 17210
2044 2396 9990
2044 2446 35070
2044 2620 61620
2044 2655 11720
2044 2741 59760
2044 2911 39420
2044 2980 67080
2045 2046 43110
2045 2047 25080
2045 2152 1650
2045 2155 12730
2045 2197 36680
2045 2463 95680
2045 2610 91790
2045 2611 16950
2045 2704 78150
2045 2706 52310
2045 2947 46680
2046 2047 10320
2046 2057 80840
2046 2059 9420
2046 2063 9440
2046 2069 62080
2046 2104 71410
2046 2190 88330
2046 2231 34060
2046 2241 76790
2046 2265 2110
2046 2266 93200
2046 2309 33370
2046 2363 51030
2046 2380 45850
2046 2514 79340
2046 2598 62850
2046 2707 1080
2046 2825 29570
2046 2963 92620
2046 2965 74630
2047 2048 71420
2047 2060 40830
2047 2114 74200
2047 2142 92750
2047 2229 56890
2047 2305 14580
2047 2382 51590
2047 2503 49690
2047 2556 90240
2047 2663 90060
2047 2800 25230
2047 2823 76030
2047 2918 36350
2048 2049 43400
2048 2112 68070
2048 2283 93110
2048 2336 53890
2048 2388 23440
2048 2543 43370
2048 2557 23780
2048 2622 15220
2048 2659 68920
2048 2886 46220
2048 2940 80660
2049 2050 61910
2049 2063 8090
2049 2077 69640
2049 2101 7190
2049 2168 94590
2049 2174 65620
2049 2388 54670
2049 2389 52100
2049 2392 46790
2049 2416 19140
2049 2534 52610
2049 2914 24440
2050 2051 73190
2050 2105 1880
2050 2291 7230
2050 2422 66410
2050 2424 94270
2050 2454 1300
2050 2487 24090
2050 2523 51980
2050 2550 98440
2050 2676 72170
2050 2801 27110
2050 2920 69150
2050 2992 55780
2051 2052 64580
2051 2061 27880
2051 2235 72400
2051 2265 73340
2051 2350 10420
2051 2445 92660
2051 2471 81770
2051 2538 780
2051 2567 28760
2051 2599 4340
2051 2646 64760
2051 2797 95560
2051 2823 22110
2052 2053 20600
2052 2075 57190
2052 2356 26030
2052 2476 11890
2052 2528 76890
2052 2558 78330
2052 2732 78870
2052 2816 37880
2053 2054 16490
2053 2306 77270
2053 2413 37910
2053 2463 35730
2053 2487 2730
2053 2537 44440
2053 2590 10460
2053 2674 76340
2053 2712 82500
2053 2841 29980
2053 2859 81160
2053 2976 35990
2054 2055 42420
2054 2080 78750
2054 2092 82060
2054 2269 29990
2054 2277 98700
2054 2450 63060
2054 2488 55670
2054 2494 5570
2054 2555 69160
2054 2725 98440
2054 2747 91950
2054 2770 28470
2054 2825 4360
2054 2868 64450
2055 2056 43650
2055 2090 77380
2055 2188 77720
2055 2217 9800
2055 2244 18540
2055 2464 49300
2055 2512 79590
2055 2521 63390
2055 2550 7220
2055 2627 28970
2055 2702 72260
2055 2732 12510
2055 2741 94800
2055 2792 47720
2055 2830 9200
2055 2898 14940
2055 2991 5650
2056 2057 18980
2056 2085 42340
2056 2092 29760
2056 2187 51550
2056 2196 88060
2056 2242 7380
2056 2462 11800
2056 2538 57570
2056 2623 86090
2056 2720 59780
2056 2749 88630
2056 2976 54400
2057 2058 25240
2057 2060 41580
2057 2332 88670
2057 2435 13540
2057 2622 43260
2057 2691 23180
2057 2699 46020
2057 2764 4820
2057 2839 1890
2057 2867 11970
2058 2059 20290
2058 2063 77490
2058 2340 7970
2058 2407 89440
2058 2603 39840
2058 2733 45970
2058 2778 90400
2058 2806 59560
2058 2873 25560
2059 2060 90020
2059 2112 88640
2059 2118 18910
2059 2141 93830
2059 2204 74480
2059 2292 57370
2059 2304 93010
2059 2307 71490
2059 2382 11290
2059 2384 10630
2059 2424 73770
2059 2587 96000
2059 2658 20370
2059 2834 31700
2059 2849 54240
2059 2876 5190
2059 2937 4850
2059 2948 57180
2060 2061 76100
2060 2155 72750
2060 2169 67130
2060 2207 83530
2060 2312 54840
2060 2568 51310
2060 2657 24560
2060 2691 81180
2060 2731 79510
2060 2817 35110
2060 2914 97070
2060 2928 86840
2061 2062 2260
2061 2078 5820
2061 2173 62900
2061 2215 63960
2061 2242 67660
2061 2366 56570
2061 2478 53490
2061 2485 83250
2061 2505 48950
2061 2530 71650
2061 2754 29640
2061 2761 11100
2061 2786 73830
2061 2851 18110
2061 2898 3000
2062 2063 17380
2062 2115 47640
2062 2125 17220
2062 2139 15900
2062 2169 69720
2062 2327 18490
2062 2391 44360
2062 2415 60200
2062 2447 37030
2062 2614 48110
2062 2652 85670
2062 2694 91280
2062 2922 70140
2062 2975 63560
2063 2064 74860
2063 2107 20990
2063 2273 92990
2063 2304 2140
2063 2364 62340
2063 2423 25770
2063 2431 66990
2063 2491 16700
2063 2552 5470
2063 2594 85570
2063 2619 19930
2063 2945 7840
2064 2065 49260
2064 2089 83630
2064 2214 62940
2064 2237 24780
2064 2361 61800
2064 2445 34800
2064 2555 9230
2064 2813 69840
2064 2839 13260
2064 2845 8700
2064 2868 33630
2064 2982 92070
2065 2066 67560
2065 2182 67700
2065 2192 56380
2065 2195 26830
2065 2220 82950
2065 2345 74180
2065 2420 90870
2065 2458 11930
2065 2474 42410
2065 2664 47200
2065 2757 81210
2065 2882 76400
2065 2915 15980
2066 2067 6790
2066 2099 20480
2066 2208 14220
2066 2222 65970
2066 2249 41640
2066 2254 72290
2066 2287 6290
2066 2485 50790
2066 2527 51980
2066 2749 45960
2067 2068 74260
2067 2118 23770
2067 2208 40870
2067 2276 83830
2067 2607 17420
2067 2678 28590
2067 2706 9550
2067 2744 71380
2067 2764 89250
2067 2947 65510
2067 2977 75990
2068 2069 83420
2068 2177 25520
2068 2438 31730
2068 2452 49500
2068 2528 93170
2068 2624 84250
2068 2656 69120
2068 2697 14250
2068 2712 30440
2068 2746 88490
2069 2070 97580
2069 2196 10940
2069 2237 72790
2069 2253 77980
2069 2315 51610
2069 2326 9560
2069 2328 97770
2069 2408 39800
2069 2457 7800
2069 2570 92920
2069 2689 41950
2069 2711 65190
2069 2826 46250
2069 2839 56740
2069 2991 35030
2070 2071 99170
2070 2091 65590
2070 2093 94890
2070 2189 44020
2070 2246 95510
2070 2496 4340
2070 2636 67740
2070 2662 13300
2070 2707 85310
2070 2877 25600
2070 2946 39000
2070 2979 85500
2070 2984 43190
2071 2072 36830
2071 2095 94560
2071 2142 72180
2071 2214 1540
2071 2246 67220
2071 2275 57440
2071 2402 10870
2071 2456 13500
2071 2510 85700
2071 2577 35470
2071 2682 71010
2071 2709 21480
2071 2740 79420
2071 2760 52220
2071 2911 14000
2071 2925 22030
2072 2073 22110
2072 2087 35330
2072 2094 96480
2072 2303 22290
2072 2323 92800
2072 2424 17480
2072 2437 12430
2072 2547 260
2072 2594 170
2072 2618 19340
2072 2685 56270
2072 2743 14930
2072 2755 27140
2072 2779 28630
2073 2074 50400
2073 2128 13460
2073 2153 24850
2073 2244 13540
2073 2306 40940
2073 2492 87420
2073 2552 91240
2073 2623 12860
2073 2707 66160
2073 2711 85790
2073 2722 28770
2073 2738 84430
2073 2775 82440
2073 2902 23310
2073 2932 5010
2074 2075 8390
2074 2279 83960
2074 2308 90550
2074 2318 74130
2074 2331 97160
2074 2573 81210
2074 2625 76280
2074 2636 75800
2074 2692 10380
2074 2781 6880
2074 2844 69250
2074 2920 45000
2074 2959 79110
2075 2076 29390
2075 2220 15180
2075 2334 8030
2075 2368 89690
2075 2455 32910
2075 2501 18850
2075 2729 77180
2075 2742 42210
2075 2746 25860
2075 2782 28220
2075 2783 4220
2075 2908 70550
2076 2077 8630
2076 2174 21520
2076 2247 56820
2076 2375 64980
2076 2393 20980
2076 2605 16210
2076 2731 9700
2076 2775 78820
2076 2808 76600
2076 2815 77930
2076 2917 32080
2076 2975 8910
2076 2999 25490
2077 2078 18220
2077 2089 24790
2077 2195 1010
2077 2284 34000
2077 2374 92360
2077 2427 38690
2077 2454 15930
2077 2484 2130
2077 2629 93920
2077 2637 31380
2077 2642 63890
2077 2720 31250
2077 2745 25880
2077 2884 64770
2077 2955 10950
2077 2959 8340
2077 2998 80010
2078 2079 14660
2078 2092 20060
2078 2192 81180
2078 2199 53330
2078 2200 88390
2078 2218 62640
2078 2365 16580
2078 2608 25880
2078 2814 14180
2078 2861 13290
2079 2080 23390
2079 2112 45410
2079 2132 97650
2079 2317 47930
2079 2324 52090
2079 2401 54370
2079 2514 7500
2079 2575 60900
2079 2650 11180
2079 2699 39850
2079 2751 29060
2079 2796 79480
2079 2899 61010
2079 2912 38970
2079 2938 22860
2080 2081 54150
2080 2084 25340
2080 2141 82770
2080 2148 92550
2080 2170 58560
2080 2199 97730
2080 2322 95620
2080 2339 38580
2080 2372 3680
2080 2398 26260
2080 2464 32150
2080 2702 79950
2080 2856 8930
2080 2921 23460
2081 2082 54310
2081 2190 86320
2081 2233 72680
2081 2308 6880
2081 2323 47130
2081 2389 38540
2081 2455 90200
2081 2460 68950
2081 2482 84260
2081 2540 49280
2081 2673 10480
2081 2888 4970
2081 2938 78490
2081 2940 78110
2081 2975 47230
2081 2996 69400
2082 2083 49150
2082 2199 37810
2082 2246 34610
2082 2250 63510
2082 2318 68780
2082 2337 90090
2082 2342 88340
2082 2459 73490
2082 2501 13410
2082 2578 10830
2082 2602 23740
2082 2630 17070
2082 2739 14120
2082 2828 35050
2082 2875 19390
2083 2084 40570
2083 2114 2250
2083 2218 59280
2083 2288 20700
2083 2309 43680
2083 2517 18860
2083 2597 87560
2083 2641 550
2083 2708 9180
2083 2742 42570
2083 2777 89010
2084 2085 74860
2084 2133 98900
2084 2181 57480
2084 2243 59870
2084 2344 69150
2084 2367 44960
2084 2386 12270
2084 2395 18490
2084 2626 4560
2085 2086 26590
2085 2187 94080
2085 2286 51530
2085 2618 10450
2085 2645 73120
2085 2724 58990
2085 2771 30590
2085 2835 37510
2086 2087 4410
2086 2198 3680
2086 2232 30280
2086 2391 35620
2086 2518 54700
2086 2850 23770
2087 2088 65210
2087 2150 70980
2087 2246 20790
2087 2342 45290
2087 2446 87640
2087 2482 5630
2087 2587 63760
2087 2605 16780
2087 2632 8860
2087 2659 88960
2087 2780 290
2087 2816 39270
2087 2954 47690
2087 2999 38460
2088 2089 3120
2088 2142 95490
2088 2185 76760
2088 2245 43850
2088 2251 80230
2088 2291 27570
2088 2308 93950
2088 2371 26340
2088 2535 13280
2088 2588 10320
2088 2669 70040
2088 2827 96530
2088 2841 97310
2088 2956 57080
2088 2978 16610
2089 2090 17970
2089 2285 6480
2089 2289 23500
2089 2470 40860
2089 2725 47260
2089 2757 6810
2090 2091 63340
2090 2132 99850
2090 2133 38510
2090 2176 43320
2090 2209 96170
2090 2294 13490
2090 2342 49670
2090 2348 22650
2090 2382 62520
2090 2398 57000
2090 2482 98000
2090 2595 62680
2090 2654 77080
2090 2662 36560
2090 2838 70120
2090 2857 7550
2090 2871 35210
2090 2872 40970
2090 2947 36220
2090 2986 51730
2091 2092 84400
2091 2197 310
2091 2448 82620
2091 2470 34790
2091 2489 90010
2091 2528 23140
2091 2652 34480
2091 2705 14780
2091 2709 64330
2091 2729 53810
2091 2764 35740
2091 2884 54140
2091 2967 59580
2092 2093 19490
2092 2127 11490
2092 2132 83520
2092 2223 23720
2092 2282 16980
2092 2408 54200
2092 2453 77050
2092 2560 44020
2092 2589 9780
2092 2624 16890
2092 2690 61180
2092 2787 23310
2092 2801 57670
2092 2850 67190
2092 2866 6830
2093 2094 7770
2093 2110 90790
2093 2180 24010
2093 2293 11080
2093 2330 18880
2093 2333 54290
2093 2395 7180
2093 2475 27380
2093 2487 80310
2093 2650 22580
2093 2913 150
2094 2095 31640
2094 2245 96560
2094 2255 28900
2094 2283 53650
2094 2390 62760
2094 2410 9170
2094 2456 82950
2094 2520 7580
2094 2533 80600
2094 2617 71150
2094 2708 61680
2094 2775 97630
2094 2809 24980
2094 2909 66030
2094 2919 22470
2095 2096 27120
2095 2389 55410
2095 2391 47470
2095 2475 92730
2095 2587 35900
2095 2628 1480
2095 2631 7420
2095 2684 33850
2095 2731 65050
2095 2735 16810
2095 2782 22760
2095 2834 65190
2095 2927 54490
2095 2974 47550
2095 2994 43300
2096 2097 240
2096 2166 17660
2096 2186 99780
2096 2265 7350
2096 2304 13700
2096 2333 14440
2096 2345 13030
2096 2535 75670
2096 2550 17200
2096 2627 81810
2096 2677 47230
2096 2717 72180
2096 2784 4300
2096 2912 30500
2096 2972 71980
2097 2098 8350
2097 2116 93200
2097 2119 10470
2097 2237 32250
2097 2245 31960
2097 2308 69140
2097 2348 28520
2097 2388 29660
2097 2535 16480
2097 2611 17500
2097 2899 7240
2098 2099 98340
2098 2107 27870
2098 2147 94280
2098 2244 39400
2098 2251 9760
2098 2269 6290
2098 2271 90650
2098 2285 72880
2098 2352 92320
2098 2503 52500
2098 2535 9210
2098 2536 40790
2098 2575 50550
2098 2656 91520
2098 2674 77190
2098 2681 82180
2098 2724 1440
2098 2911 26780
2099 2100 62810
2099 2152 10490
2099 2173 45580
2099 2292 10500
2099 2301 53650
2099 2341 21680
2099 2364 4640
2099 2376 41220
2099 2491 19010
2099 2531 82840
2099 2609 25270
2099 2700 89050
2099 2735 55180
2099 2785 29870
2099 2839 5520
2099 2870 76430
2099 2915 18950
2099 2930 29440
2099 2979 56770
2100 2101 88960
2100 2107 2750
2100 2197 53550
2100 2205 12900
2100 2307 96640
2100 2391 52510
2100 2554 96310
2100 2723 99000
2100 2871 91040
2101 2102 99540
2101 2270 46460
2101 2388 63540
2101 2441 84540
2101 2675 7980
2101 2725 1020
2101 2760 15670
2101 2765 38080
2101 2811 17610
2102 2103 19530
2102 2108 86210
2102 2179 69480
2102 2247 14090
2102 2306 33460
2102 2424 62450
2102 2471 14990
2102 2507 10980
2102 2517 12500
2102 2526 27040
2102 2545 19210
2102 2551 70650
2102 2765 4380
2102 2934 78620
2102 2948 5480
2103 2104 45700
2103 2237 85140
2103 2312 63620
2103 2315 89790
2103 2357 19300
2103 2457 46080
2103 2467 5290
2103 2492 67540
2103 2527 63210
2103 2603 12380
2103 2704 56030
2103 2804 51440
2103 2839 18050
2103 2939 8490
2103 2947 97500
2104 2105 69760
2104 2188 19840
2104 2212 81010
2104 2485 22820
2104 2554 8560
2104 2572 85210
2104 2613 28360
2104 2633 75490
2104 2668 40630
2104 2843 90030
2105 2106 33270
2105 2175 24910
2105 2181 51610
2105 2362 13590
2105 2527 16830
2105 2660 71560
2105 2997 67470
2106 2107 67420
2106 2254 88300
2106 2292 38880
2106 2306 70980
2106 2315 64430
2106 2388 95740
2106 2420 87440
2106 2628 20370
2106 2689 96530
2106 2709 49410
2106 2827 30850
2107 2108 23400
2107 2196 50080
2107 2226 58460
2107 2342 10600
2107 2412 53200
2107 2626 16110
2107 2729 16560
2107 2987 14670
2108 2109 38010
2108 2119 88280
2108 2122 5190
2108 2223 34510
2108 2239 5630
2108 2263 17240
2108 2272 87800
2108 2290 87980
2108 2376 22260
2108 2382 73150
2108 2531 11130
2108 2699 32370
2108 2705 56380
2108 2734 61340
2108 2809 33370
2108 2897 55540
2108 2963 29230
2109 2110 4410
2109 2117 84630
2109 2144 22910
2109 2198 310
2109 2269 47870
2109 2331 13880
2109 2491 37430
2109 2668 80060
2109 2706 71470
2110 2111 62940
2110 2139 730
2110 2205 50440
2110 2304 1410
2110 2318 74560
2110 2368 79370
2110 2495 19640
2110 2507 63040
2110 2643 5700
2110 2688 62110
2110 2754 33480
2110 2758 77410
2110 2956 59360
2111 2112 95110
2111 2152 89030
2111 2159 11790
2111 2274 14530
2111 2308 85690
2111 2315 10330
2111 2373 2890
2111 2420 83090
2111 2613 32550
2111 2913 31280
2111 2974 96710
2112 2113 48460
2112 2419 22000
2112 2663 26470
2112 2801 26460
2112 2817 96570
2112 2929 74560
2112 2978 45290
2113 2114 11450
2113 2320 51940
2113 2371 17620
2113 2425 26450
2113 2609 64130
2113 2610 83670
2113 2627 11910
2113 2667 93260
2113 2830 31690
2113 2875 42740
2113 2987 11720
2114 2115 83680
2114 2151 3630
2114 2165 3430
2114 2249 36050
2114 2311 11640
2114 2468 14830
2114 2506 99380
2114 2560 59010
2114 2562 63490
2114 2571 53020
2114 2694 86620
2114 2699 73290
2114 2787 44340
2114 2848 59580
2115 2116 7150
2115 2221 80850
2115 2281 16040
2115 2318 34310
2115 2421 26490
2115 2526 97610
2115 2545 31130
2115 2615 21730
2115 2751 20460
2115 2858 59790
2115 2938 50050
2115 2943 95950
2116 2117 23170
2116 2125 75470
2116 2141 60070
2116 2298 75500
2116 2320 40250
2116 2363 99640
2116 2409 45510
2116 2410 26070
2116 2501 58040
2116 2741 99300
2116 2763 82570
2116 2794 90600
2117 2118 68810
2117 2177 57310
2117 2264 89660
2117 2361 87790
2117 2397 52900
2117 2422 70140
2117 2481 96300
2117 2498 2920
2117 2708 54720
2117 2722 96540
2117 2768 79980
2117 2915 71410
2118 2119 64890
2118 2353 12120
2118 2376 1250
2118 2397 75790
2118 2400 98030
2118 2463 87570
2118 2474 16480
2118 2526 49250
2118 2535 81510
2118 2612 37710
2118 2700 25510
2118 2804 20660
2118 2908 25240
2118 2934 46210
2119 2120 90020
2119 2190 88460
2119 2202 67630
2119 2254 78520
2119 2336 36410
2119 2403 47040
2119 2888 25300
2119 2921 11670
2119 2939 91000
2119 2990 91400
2119 2995 57560
2120 2121 73290
2120 2130 95400
2120 2267 17570
2120 2307 88250
2120 2343 23450
2120 2365 58040
2120 2378 16690
2120 2441 3260
2120 2550 94580
2120 2557 10880
2120 2632 16430
2120 2651 66860
2120 2744 73580
2120 2804 82300
2120 2913 40920
2121 2122 93320
2121 2133 18810
2121 2171 54980
2121 2191 66710
2121 2201 68580
2121 2391 34480
2121 2398 62660
2121 2446 5850
2121 2454 90890
2121 2480 75470
2121 2541 59500
2121 2591 47520
2121 2720 39620
2121 2782 22310
2121 2791 58220
2121 2842 71100
2122 2123 70910
2122 2158 96310
2122 2357 48540
2122 2457 4110
2122 2550 82270
2122 2568 95210
2122 2586 2750
2122 2607 74730
2122 2620 31000
2122 2722 19220
2122 2939 27960
2122 2958 10200
2122 2983 26680
2123 2124 39190
2123 2162 62270
2123 2174 33110
2123 2287 63450
2123 2469 45750
2123 2527 5880
2123 2534 74700
2123 2727 40880
2123 2813 88240
2123 2823 13070
2123 2928 9380
2123 2990 63650
2124 2125 92700
2124 2147 81670
2124 2174 59810
2124 2266 88920
2124 2341 63790
2124 2600 47160
2124 2669 18540
2124 2727 54110
2124 2728 18250
2124 2760 87660
2124 2867 72170
2124 2998 84120
2125 2126 91950
2125 2189 31830
2125 2329 34930
2125 2356 33670
2125 2442 1970
2125 2593 35110
2125 2723 25440
2125 2958 1720
2126 2127 22860
2126 2264 44840
2126 2521 94690
2126 2542 42220
2126 2582 92240
2126 2672 98350
2126 2692 69520
2126 2779 79540
2126 2806 67400
2126 2817 51070
2126 2897 81780
2126 2963 58890
2127 2128 81620
2127 2178 43980
2127 2359 68660
2127 2503 84430
2127 2600 9140
2127 2675 66460
2127 2711 32640
2127 2720 20470
2127 2948 76210
2128 2129 88930
2128 2212 71660
2128 2272 82440
2128 2378 25230
2128 2431 11780
2128 2574 28700
2128 2706 32740
2128 2746 71620
2128 2752 66680
2128 2993 52890
2129 2130 6320
2129 2184 80430
2129 2324 2370
2129 2400 2700
2129 2454 66610
2129 2474 68980
2129 2477 59970
2129 2494 78780
2129 2554 20040
2129 2622 18290
2129 2764 34390
2129 2829 11380
2129 2850 44460
2129 2887 12490
2129 2889 3810
2129 2948 80800
2130 2131 6560
2130 2217 75570
2130 2228 79400
2130 2234 53450
2130 2253 33160
2130 2255 3730
2130 2363 21370
2130 2386 42160
2130 2397 23430
2130 2401 53410
2130 2476 41870
2130 2543 18640
2130 2678 30020
2130 2705 6900
2130 2880 31740
2130 2933 21650
2130 2953 37840
2130 2977 61900
2131 2132 50880
2131 2305 40020
2131 2389 90010
2131 2464 30360
2131 2473 96870
2131 2586 23060
2131 2793 21180
2131 2917 12160
2132 2133 4760
2132 2161 9430
2132 2176 83660
2132 2305 50160
2132 2383 69900
2132 2439 26070
2132 2613 50950
2132 2624 51080
2132 2651 97800
2132 2737 41360
2132 2779 8380
2133 2134 33750
2133 2155 53970
2133 2314 60500
2133 2429 30920
2133 2438 97800
2133 2486 74460
2133 2645 29670
2133 2669 70910
2133 2693 45360
2133 2759 36700
2133 2878 64140
2133 2916 14270
2133 2919 77890
2133 2954 90630
2133 2976 36990
2134 2135 72140
2134 2225 49630
2134 2257 69000
2134 2484 90150
2134 2530 99350
2134 2597 76280
2134 2719 82980
2134 2850 45680
2134 2864 23880
2134 2912 41870
2135 2136 67960
2135 2194 54490
2135 2202 67520
2135 2284 72240
2135 2354 93830
2135 2427 76020
2135 2723 13370
2135 2753 50540
2135 2793 87140
2135 2805 64700
2135 2955 68690
2135 2985 42990
2136 2137 43790
2136 2146 38280
2136 2273 58860
2136 2340 400
2136 2357 48430
2136 2359 7680
2136 2425 25600
2136 2547 19890
2136 2602 4250
2136 2669 12660
2136 2710 34270
2136 2763 21780
2136 2785 45240
2136 2801 7780
2137 2138 24990
2137 2168 75670
2137 2282 84200
2137 2317 48330
2137 2414 3790
2137 2439 71640
2137 2633 77710
2137 2708 48870
2138 2139 25700
2138 2174 80430
2138 2176 6400
2138 2195 58510
2138 2422 5630
2138 2481 36340
2138 2524 56040
2138 2556 2510
2138 2573 27350
2138 2612 64080
2138 2647 11420
2138 2799 50790
2138 2847 17720
2138 2943 75310
2139 2140 83930
2139 2197 5940
2139 2247 79960
2139 2280 41290
2139 2454 82510
2139 2470 34760
2139 2474 3360
2139 2514 18970
2139 2538 91250
2139 2634 15220
2139 2786 80340
2139 2906 1520
2139 2915 28550
2140 2141 54630
2140 2323 85550
2140 2506 92460
2140 2587 3620
2140 2613 44050
2140 2704 3390
2140 2805 57110
2140 2824 37740
2140 2834 6280
2140 2905 97440
2141 2142 78360
2141 2152 32290
2141 2154 83460
2141 2244 95140
2141 2263 43440
2141 2386 38260
2141 2397 37530
2141 2581 24500
2141 2722 64140
2141 2743 79960
2142 2143 8170
2142 2173 29030
2142 2224 67480
2142 2384 70960
2142 2436 21960
2142 2706 42020
2142 2960 51790
2142 2963 960
2143 2144 29320
2143 2187 15460
2143 2197 12240
2143 2201 15650
2143 2208 67240
2143 2336 8510
2143 2341 21110
2143 2415 13310
2143 2484 87330
2143 2689 56030
2143 2800 34240
2143 2841 89650
2143 2871 34020
2143 2924 10540
2144 2145 44760
2144 2215 3850
2144 2242 19160
2144 2256 97260
2144 2285 46220
2144 2310 28250
2144 2337 74260
2144 2483 96340
2144 2499 66100
2144 2531 4000
2144 2532 27120
2144 2600 46170
2144 2610 71270
2144 2718 43690
2144 2737 54980
2144 2797 98100
2144 2834 16870
2144 2897 58400
2144 2936 70220
2145 2146 78600
2145 2276 54020
2145 2354 53710
2145 2446 77660
2145 2521 83390
2145 2533 89140
2145 2574 55290
2145 2584 26650
2145 2709 1750
2146 2147 19570
2146 2157 25940
2146 2163 5270
2146 2359 19510
2146 2374 24170
2146 2421 14870
2146 2447 6240
2146 2714 25740
2146 2718 90920
2146 2765 1590
2146 2822 1820
2146 2940 68780
2147 2148 43800
2147 2192 63200
2147 2262 5980
2147 2339 820
2147 2362 72190
2147 2377 96390
2147 2398 5790
2147 2461 91060
2147 2475 7990
2147 2493 5320
2147 2549 84370
2147 2618 6150
2147 2743 17680
2147 2768 53540
2147 2919 13680
2148 2149 28340
2148 2195 80370
2148 2267 7180
2148 2297 78230
2148 2356 38020
2148 2359 76610
2148 2484 1680
2148 2552 60390
2148 2625 51790
2148 2643 86590
2148 2866 80240
2148 2935 2130
2149 2150 81550
2149 2159 49730
2149 2331 8650
2149 2386 13460
2149 2501 20870
2149 2608 10610
2149 2617 69310
2149 2728 21960
2149 2743 76460
2149 2822 38830
2149 2967 22510
2149 2979 90690
2150 2151 64830
2150 2230 49300
2150 2400 83720
2150 2483 48810
2150 2500 73140
2150 2557 92030
2150 2633 8230
2150 2694 77370
2150 2785 1960
2151 2152 57930
2151 2230 23600
2151 2248 91870
2151 2349 28910
2151 2388 72840
2151 2468 1420
2151 2484 23050
2151 2505 90950
2151 2550 66540
2151 2583 29310
2151 2670 71160
2151 2742 58090
2151 2761 13420
2151 2903 75510
2151 2910 63660
2151 2939 90720
2152 2153 23800
2152 2160 25840
2152 2169 67970
2152 2322 57630
2152 2403 76000
2152 2474 29320
2152 2486 63160
2152 2499 4280
2152 2511 41490
2152 2571 11080
2152 2611 9540
2152 2818 52600
2152 2821 49690
2152 2825 3670
2152 2871 75040
2153 2154 17660
2153 2172 99300
2153 2213 69050
2153 2225 37720
2153 2260 18750
2153 2344 97740
2153 2394 37280
2153 2445 91800
2153 2620 63150
2153 2645 32780
2153 2678 68520
2153 2772 79380
2153 2773 29290
2153 2916 49380
2154 2155 4300
2154 2186 83170
2154 2190 53400
2154 2357 92810
2154 2359 17240
2154 2395 7630
2154 2501 16890
2154 2583 22900
2154 2615 10930
2154 2765 44310
2154 2771 240
2154 2810 73750
2154 2845 65380
2154 2868 17190
2154 2876 40480
2155 2156 27980
2155 2159 26980
2155 2235 63360
2155 2238 71390
2155 2462 22690
2155 2498 9150
2155 2623 26710
2155 2700 27610
2155 2855 8530
2155 2877 17140
2155 2882 2300
2155 2971 60320
2155 2991 13870
2156 2157 3060
2156 2279 58250
2156 2309 11980
2156 2371 71020
2156 2474 55340
2156 2501 91850
2156 2762 62210
2156 2906 44050
