9000 99875
4548 7836 20840
4548 8822 68550
4549 4550 47330
4549 4820 8800
4549 5134 850
4549 5684 42720
4549 6055 75000
4549 7260 11070
4549 7429 59810
4549 7515 74270
4549 7698 34350
4550 4551 47880
4550 5368 45960
4550 5767 14060
4550 5859 63960
4550 6099 70410
4550 6281 7360
4550 7124 67380
4550 7141 25670
4550 7352 77740
4550 7435 23430
4550 7800 53060
4550 8201 19790
4550 8440 6780
4551 4552 21540
4551 4641 18510
4551 4687 20890
4551 5479 3320
4551 6171 33230
4551 6344 82230
4551 6502 5420
4551 6532 5340
4551 6693 85300
4551 7519 15540
4551 7658 50970
4551 8251 68350
4551 8522 89280
4551 8624 44270
4552 4553 67140
4552 5256 22520
4552 6266 41260
4552 6417 75810
4552 6697 31820
4552 7220 93540
4552 8318 59750
4552 8435 61770
4552 8776 4590
4553 4554 47290
4553 5639 1120
4553 7120 20310
4553 8013 28780
4554 4555 94310
4554 5679 39140
4554 5754 18500
4554 7329 4380
4554 7706 96200
4554 7879 17720
4554 8006 38060
4554 8104 82760
4554 8363 80380
4554 8756 68750
4555 4556 59180
4555 4655 38920
4555 4846 24470
4555 5510 51860
4555 5568 44180
4555 5728 13100
4555 6596 50560
4555 6939 46980
4555 6942 48270
4555 7471 83340
4555 7992 9060
4555 8214 51900
4555 8939 23900
4556 4557 73840
4556 5037 21260
4556 5349 58210
4556 6464 5120
4556 6511 8270
4556 6618 34940
4556 6985 87300
4556 7062 69850
4556 7369 28220
4556 8117 10350
4556 8160 84680
4557 4558 48170
4557 4858 66530
4557 5574 82030
4557 5617 76830
4557 5803 56780
4557 5868 37670
4557 5890 51180
4557 6321 33350
4557 6707 76090
4557 6995 27360
4557 7215 84530
4557 7771 30490
4557 7897 43460
4557 8147 38210
4557 8738 44890
4558 4559 25640
4558 4818 29160
4558 5460 62350
4558 5702 94040
4558 6297 19430
4558 6426 25260
4558 6586 16940
4558 7390 49020
4558 7513 4910
4558 7595 58590
4558 8036 22900
4558 8306 50330
4558 8669 25980
4559 4560 44960
4559 4847 67160
4559 5173 70960
4559 5446 74780
4559 5609 14270
4559 5691 6330
4559 5954 13000
4559 7145 8000
4559 7932 94860
4559 8056 68160
4559 8650 91720
4560 4561 29790
4560 4573 31140
4560 5465 98150
4560 6122 82160
4560 6507 87940
4560 6554 69650
4560 6807 68990
4560 7348 82650
4560 7743 67060
4560 8214 9690
4561 4562 87870
4561 4628 1440
4561 4744 52450
4561 4813 49550
4561 5462 6150
4561 6433 69830
4561 6606 99720
4561 7796 71620
4561 8582 80740
4561 8601 98140
4561 8747 72760
4562 4563 34020
4562 5096 55300
4562 5128 62980
4562 5819 45940
4562 5847 61720
4562 6099 25700
4562 6150 20600
4562 6151 7560
4562 6219 19050
4562 6550 13640
4562 6843 14880
4562 6892 36960
4562 7452 19710
4562 7546 48040
4562 7834 61480
4562 8725 32000
4562 8739 14420
4562 8861 78710
4562 8884 11600
4563 4564 20680
4563 5668 91470
4563 6175 69290
4563 6579 30200
4563 6879 82580
4563 7426 25100
4563 8105 6690
4563 8404 27540
4563 8746 98600
4563 8827 83900
4564 4565 65940
4564 4946 24400
4564 4994 48960
4564 5334 64090
4564 5536 4250
4564 6432 24870
4564 6976 17710
4564 7033 13470
4564 7527 39250
4564 7581 9290
4564 7988 46310
4564 8505 81770
4564 8657 60070
4565 4566 36380
4565 4676 46880
4565 5060 46430
4565 5071 67840
4565 5368 87350
4565 5650 90660
4565 5949 63560
4565 6204 56050
4565 6537 18730
4565 6939 39780
4565 7638 27570
4565 7831 20290
4565 8029 72990
4565 8582 4720
4565 8640 70720
4566 4567 22820
4566 4936 27450
4566 5311 93720
4566 5362 36640
4566 6551 70850
4566 7535 85370
4566 7942 22190
4566 8492 76450
4567 4568 50680
4567 4586 98100
4567 5087 25570
4567 7458 95470
4567 8159 39330
4567 8198 88340
4567 8528 82480
4568 4569 17200
4568 4915 87610
4568 5155 22210
4568 5307 80960
4568 6368 49490
4568 6723 24530
4568 6750 25310
4568 7121 79850
4568 7283 27380
4568 7331 78820
4568 7837 33890
4568 7888 49100
4569 4570 99300
4569 4649 32300
4569 4720 96500
4569 4791 14180
4569 4944 99890
4569 5116 79160
4569 6184 22710
4569 6480 58150
4569 6790 11160
4569 6964 17760
4569 7081 21860
4569 7252 91770
4569 8617 12690
4569 8648 71920
4569 8761 68180
4570 4571 50170
4570 5838 7870
4570 6311 96530
4570 6459 9220
4570 7006 94600
4570 7368 21750
4570 7479 70640
4570 7803 82890
4570 8653 31890
4570 8972 92880
4571 4572 11210
4571 4993 42010
4571 5015 66550
4571 5065 74050
4571 5528 61430
4571 6573 65510
4571 6694 59690
4571 7484 31480
4571 8480 44340
4571 8668 54020
4571 8834 96160
4571 8984 24790
4572 4573 13050
4572 4675 76260
4572 4791 1590
4572 5066 86210
4572 5081 16130
4572 5208 90230
4572 5537 20980
4572 5782 17960
4572 6085 98310
4572 6426 16030
4572 6484 96490
4572 7858 58020
4572 8082 38000
4572 8098 9790
4572 8858 39630
4572 8900 3630
4573 4574 39900
4573 4803 40190
4573 4809 56120
4573 4816 60930
4573 5015 73050
4573 5209 15870
4573 5229 69880
4573 5479 76890
4573 5535 24280
4573 6268 82850
4573 6287 57710
4573 6475 66510
4573 7048 95050
4573 7260 43800
4573 7308 51040
4573 7353 42170
4573 7700 63500
4573 7704 43980
4573 8060 56720
4573 8667 53160
4574 4575 31370
4574 4772 21480
4574 4884 70970
4574 5258 41620
4574 6556 69640
4574 7161 77840
4574 7865 89630
4574 8003 72080
4574 8102 24080
4574 8596 52840
4575 4576 45390
4575 4632 35480
4575 4657 20900
4575 4761 79000
4575 4780 33510
4575 5100 9350
4575 5131 25060
4575 5160 58380
4575 5231 1380
4575 5258 28940
4575 5594 95840
4575 6168 76180
4575 6296 11100
4575 6709 18990
4575 7208 42860
4575 7235 63090
4575 7992 13850
4575 8191 27540
4575 8600 10290
4575 8889 78180
4576 4577 36920
4576 4684 69710
4576 4686 77070
4576 5127 42460
4576 5128 56770
4576 5163 84720
4576 5343 31590
4576 5596 68870
4576 5937 9990
4576 6418 99390
4576 6682 51310
4576 7000 76240
4576 7101 52330
4576 7286 39270
4576 7366 53740
4576 7555 30220
4576 8311 56070
4576 8316 46080
4576 8393 70860
4576 8486 8050
4577 4578 1070
4577 5254 60030
4577 5607 29810
4577 5977 81450
4577 6580 34400
4577 6708 9770
4577 7058 28720
4577 7159 3460
4577 7414 55350
4577 7542 72470
4577 8081 13050
4577 8419 49520
4578 4579 28310
4578 4735 27150
4578 4784 27790
4578 6901 38640
4578 7052 71090
4578 7516 43250
4578 7540 90290
4578 8022 5540
4578 8391 73360
4579 4580 45970
4579 4777 50750
4579 4788 78040
4579 4959 7710
4579 5006 9030
4579 5280 60250
4579 5308 21350
4579 6065 89230
4579 6945 47100
4579 7397 60090
4579 7727 55200
4579 8619 87910
4580 4581 72020
4580 4639 62810
4580 4674 8580
4580 4750 44510
4580 5584 69850
4580 7924 8850
4580 8127 7350
4580 8203 30690
4581 4582 41030
4581 4681 60360
4581 4783 20810
4581 4787 73820
4581 4958 26920
4581 5328 95610
4581 6635 19730
4581 6728 21120
4581 8264 17980
4581 8470 95170
4581 8670 12430
4582 4583 69560
4582 4595 64520
4582 5118 94080
4582 5284 26590
4582 5319 82440
4582 6903 95330
4582 7389 93020
4582 8116 10080
4582 8531 21550
4582 8959 15830
4583 4584 87610
4583 4814 82650
4583 5188 36680
4583 5367 90710
4583 5530 68860
4583 5646 53150
4583 6523 52230
4583 6923 70360
4583 7413 84520
4583 7969 33850
4583 8215 79180
4583 8393 9180
4583 8566 62400
4583 8755 54640
4584 4585 27740
4584 4804 76010
4584 5324 79840
4584 5417 92540
4584 5639 10780
4584 6073 5080
4584 6433 15440
4584 6902 45780
4584 6986 52880
4584 7486 23940
4584 7924 19050
4584 8005 14950
4585 4586 40480
4585 5155 93130
4585 5205 17690
4585 5642 60200
4585 6420 64520
4585 6682 82330
4585 7175 4770
4585 7737 16440
4585 8248 35530
4586 4587 65670
4586 5807 87740
4586 6104 78620
4586 6552 68580
4586 7551 80240
4586 7575 13700
4586 8725 29920
4586 8753 53300
4586 8940 13040
4587 4588 78080
4587 5309 10980
4587 5675 7590
4587 6658 77930
4587 6703 25240
4587 7174 2290
4587 7865 54100
4587 8129 9810
4588 4589 65940
4588 4837 69790
4588 5067 5000
4588 5095 32600
4588 5468 31730
4588 5946 17570
4588 6045 2810
4588 6284 75420
4588 6750 83210
4588 7369 88880
4588 7457 5390
4588 7588 14860
4588 7677 28610
4588 7995 79380
4588 8229 29980
4588 8587 64110
4588 8903 97800
4589 4590 27190
4589 4993 54200
4589 5385 82040
4589 6104 44040
4589 6994 30820
4589 7573 4640
4589 8368 37800
4589 8409 34620
4589 8463 69190
4589 8584 9390
4590 4591 22790
4590 5142 9980
4590 5149 96860
4590 5199 29920
4590 5612 610
4590 6511 87490
4590 7581 86420
4590 7858 44860
4590 8497 5500
4591 4592 37190
4591 4655 35990
4591 4764 13020
4591 5306 61610
4591 5523 57560
4591 6292 96710
4591 6810 19580
4591 7277 82790
4591 7685 90500
4591 7822 89950
4591 8138 1030
4591 8289 33680
4591 8849 76590
4592 4593 31530
4592 4718 26850
4592 5271 23680
4592 6141 6340
4592 6509 58310
4592 6609 2200
4592 7181 10420
4592 7380 18110
4592 7863 64680
4592 7868 31850
4592 8675 22010
4592 8820 210
4593 4594 47090
4593 5902 90370
4593 6303 65370
4593 6777 53500
4593 7541 37220
4594 4595 33220
4594 5079 11290
4594 5453 62720
4594 6687 27430
4594 7720 83610
4594 8570 70140
4595 4596 84180
4595 5418 94210
4595 6191 25290
4595 7043 28330
4595 7079 25480
4595 7113 37250
4595 7221 94760
4595 7382 5530
4595 7729 49600
4595 7780 49310
4595 8192 27350
4595 8249 720
4595 8808 48120
4595 8821 84480
4596 4597 81680
4596 4667 19850
4596 4845 36630
4596 5311 93550
4596 5996 48350
4596 6103 4940
4596 7516 7510
4596 7880 85390
4596 7915 5660
4596 8330 62950
4597 4598 83970
4597 4665 78980
4597 5079 55810
4597 5166 4070
4597 6936 64990
4597 7023 7760
4597 7567 60780
4598 4599 65460
4598 5449 77380
4598 6454 23430
4598 7114 16930
4598 7390 27460
4598 7625 24910
4598 7858 68460
4598 7975 27390
4599 4600 83390
4599 4782 99160
4599 4968 7110
4599 5320 95240
4599 5450 70710
4599 5451 71970
4599 5822 47490
4599 5939 90470
4599 5943 25350
4599 6030 50420
4599 6111 70880
4599 6181 55760
4599 7668 15280
4599 8616 71360
4600 4601 68940
4600 4840 34440
4600 4948 22090
4600 5565 84640
4600 7870 19600
4600 7877 16660
4600 8205 42840
4600 8292 7790
4601 4602 23930
4601 4628 69950
4601 4776 35240
4601 4898 97320
4601 5119 23420
4601 5689 81070
4601 5692 13070
4601 6068 20290
4601 6608 8320
4601 7067 19500
4601 7328 97400
4601 7719 60740
4601 8394 290
4601 8701 41350
4602 4603 60450
4602 4877 83910
4602 4967 54290
4602 5056 50760
4602 5307 90800
4602 6650 39520
4602 6696 5320
4602 6981 4430
4603 4604 17140
4603 4926 54440
4603 5039 35880
4603 5065 99850
4603 5640 88360
4603 5712 40590
4603 5825 5380
4603 6071 83030
4603 6151 31550
4603 6230 89290
4603 6470 84890
4603 6930 13390
4603 7501 12690
4603 7542 88190
4603 8655 50660
4604 4605 48420
4604 5012 44420
4604 5234 93820
4604 5317 71080
4604 6083 760
4604 6123 63730
4604 7367 75660
4604 7429 92400
4604 7765 1750
4604 7977 80800
4604 8085 26650
4604 8256 92700
4605 4606 67630
4605 4718 84860
4605 5452 79330
4605 6436 2760
4605 6949 57800
4605 7246 11700
4605 7375 13050
4605 7735 25160
4605 7782 11780
4605 8099 94220
4605 8907 16750
4606 4607 2550
4606 4734 57690
4606 4915 21430
4606 5560 49220
4606 5855 21410
4606 6498 500
4606 8740 66330
4607 4608 1570
4607 5596 40810
4607 6425 6350
4607 7001 9610
4607 7843 92530
4607 7931 41310
4607 8159 45180
4608 4609 52830
4608 4695 27480
4608 4834 4100
4608 4967 60600
4608 5404 4800
4608 5554 30890
4608 5805 67570
4608 5834 10250
4608 6088 13920
4608 6393 24750
4608 6522 99230
4608 6687 50560
4608 6885 2210
4608 6931 32040
4608 6938 90600
4608 7432 90960
4608 7788 98670
4608 8374 2870
4608 8606 88720
4609 4610 67020
4609 5203 73930
4609 6168 72630
4609 6839 47540
4609 6880 81920
4609 7007 24440
4609 7026 83890
4609 7225 77610
4609 7644 97740
4609 8269 15340
4609 8299 37710
4609 8324 790
4609 8832 87020
4610 4611 76160
4610 4739 42020
4610 4811 19200
4610 5400 51250
4610 6381 57770
4610 6956 89520
4610 7054 5000
4610 7730 97050
4610 7788 2430
4610 8233 62780
4611 4612 72000
4611 4936 83160
4611 5182 16970
4611 6110 82590
4611 6343 10980
4611 6433 46980
4611 6769 97480
4611 6882 16470
4611 6936 61820
4612 4613 9320
4612 6525 78370
4612 7227 77840
4612 7334 15450
4612 7454 22050
4613 4614 79220
4613 4762 97030
4613 5239 36020
4613 5335 230
4613 6038 50570
4613 7307 20840
4613 7333 2870
4613 7806 17890
4613 8359 13870
4613 8753 15280
4614 4615 53910
4614 5152 86000
4614 5339 30440
4614 5488 33350
4614 5729 47000
4614 5899 59850
4614 6131 46280
4614 6803 21830
4614 6983 64160
4614 7770 56570
4614 8154 68140
4614 8523 18510
4614 8680 86390
4615 4616 2590
4615 4876 74500
4615 5303 10470
4615 5410 58730
4615 5806 83030
4615 5983 23620
4615 6132 7690
4615 6717 78840
4615 6866 61690
4615 7748 7200
4615 8114 78750
4616 4617 58740
4616 5537 23440
4616 6011 27160
4616 6658 28760
4616 6675 75700
4616 7028 11420
4616 7109 88990
4616 7542 23940
4616 8299 27470
4616 8428 96560
4616 8832 99130
4617 4618 22580
4617 4773 52940
4617 4816 66590
4617 5245 48960
4617 5615 7270
4617 5738 52040
4617 6062 57790
4617 6132 10990
4617 6205 1740
4617 6488 76170
4617 6605 70140
4617 6687 7220
4617 7117 33100
4617 7180 69600
4617 7462 98790
4617 7787 74380
4617 8012 71890
4617 8123 95870
4617 8354 85350
4618 4619 82720
4618 4987 12720
4618 5741 7690
4618 6186 85360
4618 8824 84810
4619 4620 16820
4619 5321 38180
4619 6644 36220
4619 6893 50880
4619 7158 48600
4619 7724 6350
4619 8794 50580
4619 8945 18090
4620 4621 69450
4620 4957 83230
4620 4989 78430
4620 5447 62350
4620 5946 34540
4620 6265 20720
4620 6842 64810
4620 7453 57350
4620 8603 9950
4620 8919 18280
4621 4622 26990
4621 4628 36600
4621 4825 28250
4621 5150 13660
4621 5511 20610
4621 5536 2070
4621 5938 18340
4621 6028 25660
4621 6030 82350
4621 6628 24840
4621 7021 25770
4621 7328 55610
4621 7625 10530
4621 7670 68360
4621 7792 9540
4621 7839 80880
4621 8147 25680
4621 8455 89310
4621 8624 8830
4621 8630 88700
4621 8919 48920
4622 4623 68700
4622 4680 1610
4622 4789 11870
4622 5191 77450
4622 5457 16580
4622 6463 82320
4622 6544 74890
4622 7045 68060
4622 7080 12530
4622 8515 700
4622 8610 13680
4622 8673 27620
4623 4624 57800
4623 6872 36390
4623 7407 3500
4623 8002 68030
4623 8522 52240
4624 4625 7480
4624 4790 50350
4624 4890 49300
4624 5054 80980
4624 5306 35750
4624 5466 7370
4624 5622 56520
4624 5675 78970
4624 5843 85710
4624 7843 49500
4624 7912 99230
4624 8260 89930
4624 8497 27340
4624 8865 30930
4624 8904 83520
4625 4626 31120
4625 4861 18740
4625 4934 11290
4625 5157 85530
4625 5433 84620
4625 7139 27020
4625 7284 84500
4626 4627 61760
4626 4794 12990
4626 4858 87440
4626 4894 36140
4626 5346 73090
4626 5582 93440
4626 5766 54240
4626 6864 25910
4626 6981 75220
4626 8297 74300
4626 8318 31430
4626 8421 40920
4626 8984 20360
4627 4628 5240
4627 5192 69960
4627 5281 2930
4627 5484 5770
4627 5765 2100
4627 6482 47500
4627 6760 58820
4627 7331 14100
4627 7797 12630
4627 8194 99850
4627 8214 61310
4627 8341 18380
4627 8436 67450
4627 8716 79730
4628 4629 48620
4628 4940 23530
4628 4954 33310
4628 5690 86540
4628 6217 91370
4628 6541 50590
4628 7116 65280
4628 8319 42740
4629 4630 6850
4629 4825 11370
4629 5059 9460
4629 5286 150
4629 6642 84800
4629 6882 93220
4629 7501 45490
4629 7923 12420
4629 8035 24780
4629 8467 46620
4630 4631 7990
4630 5243 48030
4630 6110 54270
4630 6495 14300
4630 6562 67290
4630 6713 26530
4630 7473 13610
4630 8056 22400
4630 8096 91300
4630 8345 70530
4631 4632 41390
4631 4751 92830
4631 4828 86790
4631 5403 78830
4631 5447 88890
4631 5530 63300
4631 5628 41330
4631 6360 36340
4631 6558 68660
4631 6876 22760
4631 7090 72710
4631 8571 98030
4632 4633 18740
4632 4810 9570
4632 5625 11030
4632 5781 51180
4632 5891 24710
4632 6153 15740
4632 8068 42320
4632 8356 18930
4633 4634 24390
4633 5416 72570
4633 5761 92960
4633 6037 24910
4633 6152 67240
4633 7916 90990
4634 4635 13020
4634 4663 82350
4634 4809 72730
4634 5759 75480
4634 6333 16290
4634 6676 76350
4634 6882 70640
4634 6922 20420
4634 7021 16800
4634 7170 76710
4634 7894 38250
4634 8492 81340
4634 8909 30040
4635 4636 74480
4635 4724 8730
4635 5132 88560
4635 5342 80560
4635 5429 41530
4635 7918 44960
4635 7987 68730
4635 8243 15390
4635 8333 35450
4635 8681 50890
4635 8881 86650
4636 4637 90890
4636 4682 99150
4636 4946 33790
4636 5568 51320
4636 5643 8210
4636 6404 17280
4636 7364 28750
4636 8113 43500
4637 4638 40980
4637 4758 46130
4637 5351 13770
4637 5716 92570
4637 5764 86200
4637 5806 23880
4637 6519 7490
4637 7165 87180
4637 7400 940
4637 7804 74990
4637 7967 12480
4637 8756 17830
4638 4639 19920
4638 6305 68030
4638 6565 62080
4639 4640 710
4639 4662 2740
4639 4736 92100
4639 5010 57640
4639 5183 61740
4639 5647 58070
4639 6000 95260
4639 6752 11440
4639 6911 77100
4639 7021 29830
4639 7851 42460
4639 7903 8330
4639 8265 29710
4639 8402 95140
4639 8924 58050
4640 4641 9610
4640 5022 9740
4640 5260 10660
4640 5403 24410
4640 6375 16760
4640 6951 84530
4640 7360 24710
4640 8105 9890
4640 8845 13920
4640 8998 30650
4641 4642 19440
4641 4881 60290
4641 5159 35130
4641 5322 2680
4641 5977 37180
4641 6033 90600
4641 6657 73730
4641 6690 24790
4641 6872 72770
4641 7181 87940
4641 7248 42790
4641 8304 37980
4641 8840 56060
4642 4643 28940
4642 4724 26530
4642 5081 55690
4642 6090 46530
4642 6343 43150
4642 7088 46630
4642 7734 79750
4642 8119 5370
4642 8362 48410
4642 8744 40730
4643 4644 92740
4643 5138 33410
4643 5664 210
4643 5739 6420
4643 6139 15350
4643 6327 50570
4643 6667 97860
4643 6678 55660
4643 7145 97700
4643 7890 40620
4643 8278 3310
4643 8612 69570
4643 8749 30150
4644 4645 56520
4644 4761 8580
4644 6103 37970
4644 6446 79090
4644 6862 55570
4644 7033 70170
4644 7349 30130
4644 7387 6760
4644 8276 27410
4644 8994 84100
4645 4646 98580
4645 4672 13020
4645 4821 15630
4645 4935 72370
4645 4951 6920
4645 5557 35670
4645 6076 99320
4645 6160 64120
4645 6192 91300
4645 6919 18820
4645 7306 4300
4645 8383 24280
4645 8708 91550
4646 4647 4750
4646 5618 22600
4646 6062 82530
4646 6111 80730
4646 6432 75300
4646 6481 1860
4646 7714 25500
4646 7811 1800
4646 7821 80610
4646 7915 52740
4646 8825 6630
4647 4648 13440
4647 4939 55690
4647 5064 42770
4647 5071 35330
4647 5463 56200
4647 5604 84610
4647 5762 5940
4647 5851 25830
4647 6729 46560
4647 6738 89910
4647 7096 11930
4647 7237 6670
4647 7758 17750
4647 8328 17500
4647 8985 87790
4648 4649 24510
4648 5492 3600
4648 7123 16370
4649 4650 13390
4649 5039 6570
4649 5047 27070
4649 5259 92420
4649 5335 83370
4649 5459 34930
4649 5505 38170
4649 5515 57900
4649 6562 13600
4649 7281 44010
4649 7589 94380
4649 8676 31870
4650 4651 85950
4650 4910 1800
4650 5033 22550
4650 6737 57560
4650 7384 43780
4650 7385 40740
4650 7498 17890
4650 7613 71910
4650 7724 21940
4650 8339 28640
4650 8389 23260
4651 4652 9830
4651 5164 89430
4651 5233 41500
4651 5878 31280
4651 6483 42840
4651 6962 78930
4651 7016 82930
4651 7026 38270
4651 7380 67130
4651 7560 26070
4651 7585 19520
4651 7874 60070
4651 7940 73600
4651 8804 93770
4651 8828 8170
4652 4653 29860
4652 5653 84320
4652 7234 63270
4652 7343 75230
4652 7767 81180
4653 4654 97300
4653 4714 35660
4653 5125 94140
4653 5447 81920
4653 5632 56300
4653 6114 5180
4653 6459 16180
4653 7095 47160
4653 7233 33610
4653 7481 23630
4653 7993 25240
4653 8005 46650
4653 8437 40390
4653 8805 14850
4654 4655 20
4654 5105 650
4654 5310 26120
4654 5955 16130
4654 6241 28210
4654 6471 9830
4654 6844 49240
4654 7211 18070
4654 7587 57520
4654 7756 70870
4655 4656 74790
4655 4775 41530
4655 5096 95040
4655 5107 96690
4655 5395 71300
4655 5463 8080
4655 5800 21850
4655 6327 77960
4655 7570 50750
4655 7978 89780
4655 8213 19290
4655 8341 91960
4655 8516 69440
4655 8661 43800
4655 8666 5260
4655 8678 46030
4656 4657 82030
4656 4971 78610
4656 5592 12710
4656 5865 57800
4656 6527 25600
4656 7325 97940
4656 7409 7970
4656 8820 9220
4657 4658 94730
4657 4751 41590
4657 4769 70680
4657 5097 55910
4657 5213 21780
4657 5487 26190
4657 6574 69970
4657 7356 47960
4657 7902 52400
4657 7912 94230
4657 8761 73820
4658 4659 62030
4658 4788 33070
4658 6214 32040
4658 6355 66500
4658 7120 5220
4658 7948 58840
4658 8822 95790
4659 4660 18210
4659 4756 13140
4659 6060 85170
4659 6562 32980
4659 6651 14240
4659 7608 59460
4659 8037 3800
4659 8925 97360
4660 4661 60260
4660 4886 5230
4660 5223 34220
4660 5556 15320
4660 5979 51530
4660 7058 55910
4660 7965 90430
4660 8209 75740
4661 4662 73170
4661 5169 63270
4661 5413 51470
4661 5610 9230
4661 5704 53020
4661 5721 55250
4661 6274 33040
4661 6590 30710
4661 6621 92770
4661 6805 75480
4661 6840 57470
4661 6886 58940
4661 6951 68740
4661 7079 37610
4661 7282 30990
4662 4663 95830
4662 5300 63470
4662 6051 55260
4662 6349 59840
4662 6968 61930
4662 7906 80460
4662 8920 88480
4662 8969 78250
4663 4664 10260
4663 5041 39340
4663 6793 53980
4663 7543 86120
4663 7631 40160
4663 7929 26540
4663 8166 53080
4664 4665 22240
4664 4769 87560
4664 5588 28920
4664 5635 15530
4664 6167 76160
4664 6325 72320
4664 6508 41860
4664 6768 35680
4664 7406 58760
4664 8003 18310
4664 8370 44330
4664 8803 22010
4665 4666 57350
4665 5114 4580
4665 5311 300
4665 5620 62130
4665 5776 86180
4665 7270 66310
4665 7742 96260
4666 4667 26500
4666 5022 83280
4666 5252 27600
4666 6684 73470
4666 7731 12320
4666 8191 68410
4666 8728 47600
4667 4668 49480
4667 5266 98920
4667 5288 90680
4667 5360 55310
4667 5571 73480
4667 5789 31080
4667 6006 63070
4667 6121 2600
4667 6977 42010
4667 7197 85770
4667 7381 47950
4667 7594 27280
4667 7924 530
4667 8368 90120
4667 8823 98590
4668 4669 70440
4668 5406 42330
4668 6338 8560
4668 6408 1080
4668 6576 9140
4668 6588 23220
4668 6679 59000
4668 7131 56480
4668 7839 18690
4668 8014 64470
4668 8087 4520
4668 8566 88830
4668 8868 18940
4668 8888 32760
4669 4670 87150
4669 5049 12400
4669 5272 5080
4669 6003 80980
4669 6355 62720
4669 6557 22120
4669 7351 38610
4669 7413 74630
4669 7532 17050
4669 8079 90630
4669 8886 3620
4669 8946 68190
4670 4671 54760
4670 5018 66360
4670 5238 51630
4670 5336 74380
4670 5827 34580
4670 6564 5630
4670 6719 74240
4670 6956 4640
4670 7025 55440
4670 7115 42780
4670 7251 17450
4670 7260 41930
4670 7452 97050
4670 7602 97800
4670 8861 59740
4670 8884 23890
4671 4672 72320
4671 4854 10350
4671 4934 66040
4671 5162 31290
4671 5693 44020
4671 5740 62090
4671 5989 22610
4671 6414 1850
4671 6605 67910
4671 8843 80480
4672 4673 20200
4672 4675 94290
4672 4960 45620
4672 6663 60580
4672 7065 8260
4672 7906 2970
4673 4674 52440
4673 4676 78800
4673 6441 91130
4673 8042 24640
4673 8756 24010
4674 4675 3810
4674 4751 45820
4674 6021 93040
4674 6162 71790
4674 7380 58730
4674 7847 52460
4674 7868 38830
4674 8743 11520
4674 8933 73340
4675 4676 24420
4675 4876 65280
4675 4931 15600
4675 5296 69380
4675 5876 54630
4675 5890 34590
4675 6527 54620
4675 7341 9080
4675 7401 75290
4675 7482 28740
4675 8135 39250
4676 4677 39780
4676 5006 46800
4676 5210 4740
4676 5280 92860
4676 5641 89210
4676 5970 46760
4676 7244 25200
4676 7315 35160
4676 7439 86300
4676 7675 87820
4676 7766 58480
4676 8109 98780
4676 8151 96720
4676 8941 99820
4677 4678 9830
4677 5276 96950
4677 5409 46150
4677 5509 84020
4677 5735 23690
4677 5739 8480
4677 6001 28230
4677 6024 37120
4677 6161 4390
4677 6989 93050
4677 8680 6410
4677 8705 99210
4678 4679 49270
4678 5577 51850
4678 5678 96220
4678 6215 14230
4678 6997 73580
4678 7131 17820
4678 7749 48070
4679 4680 82320
4679 4873 77690
4679 5376 28480
4679 5651 1810
4679 5734 2290
4679 6559 1040
4679 6581 38620
4679 6710 8260
4679 7182 54250
4679 7235 14960
4679 7564 24770
4679 8277 37730
4679 8917 61930
4679 8971 31800
4680 4681 62920
4680 4705 69520
4680 4790 97780
4680 4995 4630
4680 5225 11970
4680 5601 7790
4680 5674 13780
4680 6694 56970
4680 7143 75800
4680 7455 98900
4680 8097 60340
4680 8099 36890
4680 8684 8480
4681 4682 86880
4681 4868 91300
4681 5160 65370
4681 5283 24620
4681 5685 8260
4681 5717 28310
4681 5790 96040
4681 6532 31390
4681 6953 71500
4681 7041 75120
4681 8442 71130
4682 4683 48420
4682 4725 2440
4682 5418 15450
4682 6815 57120
4682 6829 4690
4682 7547 53250
4682 7577 81770
4682 8766 51870
4682 8859 75950
4683 4684 95040
4683 5010 74460
4683 5017 5640
4683 5585 53930
4683 6124 13780
4683 6622 57270
4683 6677 29750
4683 6769 46890
4683 6774 74440
4683 7679 37490
4683 8073 25440
4683 8555 77110
4684 4685 12090
4684 4749 73530
4684 5471 62820
4684 6302 13720
4684 6603 5240
4684 7501 42120
4684 7804 16570
4684 7846 9310
4684 7852 50790
4684 8221 31470
4684 8228 12450
4684 8964 5860
4685 4686 46730
4685 5151 53870
4685 5184 5930
4685 5592 15380
4685 5883 14060
4685 5908 40790
4685 5960 54530
4685 7525 15430
4685 7574 70370
4686 4687 60830
4686 5219 60810
4686 5306 73030
4686 5351 83100
4686 5778 54230
4686 6296 19490
4686 6864 52250
4686 8289 67200
4686 8397 310
4686 8442 92690
4686 8591 44530
4686 8717 280
4686 8774 23230
4687 4688 91490
4687 5081 38900
4687 5209 9940
4687 5376 74010
4687 5653 37980
4687 5988 27300
4687 6016 19860
4687 6751 87630
4687 7639 3800
4687 7976 26390
4687 8050 71700
4687 8262 14210
4687 8825 22370
4687 8853 30670
4688 4689 25870
4688 4746 49920
4688 4803 10600
4688 5085 17670
4688 5523 90540
4688 5700 96010
4688 5918 58230
4688 6340 73710
4688 6944 43030
4688 7819 41680
4688 7987 540
4689 4690 14170
4689 4828 51940
4689 4948 20
4689 5093 42440
4689 6048 18440
4689 6197 58580
4689 6226 23690
4689 7592 83500
4689 7702 37890
4689 7923 42120
