10000 99910
6460 8681 42350
6460 8709 87530
6460 8858 1240
6461 6462 83540
6461 6729 20410
6461 7041 91770
6461 7072 72340
6461 8120 92610
6462 6463 71690
6462 6627 73860
6462 7061 62510
6462 8324 8010
6462 8695 150
6462 8988 16830
6463 6464 4240
6463 6829 51520
6463 7411 12530
6463 8518 52090
6463 9011 99050
6464 6465 75400
6464 6485 5400
6464 7821 90300
6464 7824 82680
6464 8682 62820
6464 9158 97600
6464 9168 43740
6465 6466 94180
6465 7103 67350
6465 7510 97090
6465 7523 5170
6465 7583 67770
6465 7774 73840
6465 8281 93520
6465 8681 53660
6465 9179 69310
6465 9184 81800
6465 9217 13080
6466 6467 85920
6466 7841 89830
6466 8435 63050
6466 9054 640
6466 9498 68990
6466 9921 41820
6467 6468 39420
6467 6666 63860
6467 7495 44160
6467 8375 99650
6467 9790 68860
6468 6469 3490
6468 6791 28100
6468 8367 12980
6468 8882 7970
6468 9590 23340
6468 9734 76020
6469 6470 88290
6469 6961 94800
6469 6965 72860
6469 7087 55840
6469 7685 58270
6469 9191 58230
6469 9232 96720
6469 9685 49040
6470 6471 16450
6470 6637 68290
6470 6943 3470
6470 7467 99590
6470 7760 21400
6470 8964 34330
6471 6472 55640
6471 7027 32520
6471 7352 24830
6471 9427 68810
6471 9549 22370
6471 9989 65450
6472 6473 83680
6472 7384 76820
6472 7515 68420
6472 7572 47490
6472 8371 31690
6472 8372 55960
6472 9476 87620
6472 9531 69250
6472 9712 77290
6473 6474 92330
6473 6549 33010
6473 8440 7080
6473 8709 65530
6473 9617 62930
6473 9819 33740
6474 6475 2250
6474 6688 39190
6474 7116 94040
6474 7330 38540
6474 9805 1770
6475 6476 14020
6475 6866 96870
6475 7027 45580
6475 7834 13830
6475 8940 88540
6475 9080 32360
6475 9647 38450
6476 6477 57790
6476 7215 99460
6476 9529 41280
6477 6478 94800
6477 6512 64720
6477 6842 9070
6477 7714 15590
6477 8595 19620
6477 9137 14180
6477 9703 3790
6478 6479 51060
6478 6929 54710
6478 7246 26410
6478 8168 1520
6478 9316 98550
6478 9709 39680
6479 6480 74310
6479 6722 63050
6479 6943 78510
6479 7018 32320
6479 7901 92840
6479 8390 61640
6479 8671 6950
6479 9193 23540
6480 6481 86910
6480 6806 85550
6480 6816 22340
6480 7842 92410
6480 8616 40730
6480 9731 87830
6481 6482 41220
6481 6688 30100
6481 7296 45110
6481 7685 39730
6481 7796 64280
6481 8355 76520
6481 9096 89960
6482 6483 40230
6482 6532 90280
6482 6645 14460
6482 8221 17840
6482 8411 67500
6482 9605 890
6483 6484 26680
6483 7016 39530
6483 7290 60420
6483 7676 81380
6483 8381 86900
6483 9429 88810
6483 9631 82700
6484 6485 33620
6484 6694 72930
6484 6774 52630
6484 7638 8410
6484 8165 50610
6484 8250 23470
6484 8479 25050
6484 8591 3240
6484 9428 97990
6484 9836 18320
6485 6486 74760
6485 6569 19600
6485 6600 62180
6485 6822 120
6485 7866 73930
6485 8662 18670
6485 8811 32300
6485 8843 49480
6485 9201 58970
6485 9478 53420
6485 9706 43370
6486 6487 46670
6486 6513 12100
6486 6827 26450
6486 8090 10290
6486 9858 6190
6487 6488 18220
6487 6815 18750
6487 7533 18990
6487 7930 20830
6487 8508 5110
6487 9860 46910
6488 6489 85730
6488 6524 25020
6488 7443 99190
6488 8487 92120
6488 8791 7720
6488 9827 3070
6489 6490 14440
6489 7151 56870
6489 7283 69610
6489 7446 62290
6489 8028 96540
6489 8270 47560
6489 8287 59780
6489 9541 7790
6489 9565 50920
6490 6491 34800
6490 6882 23980
6490 7053 35680
6490 7058 3140
6490 7348 8490
6490 7636 90820
6490 8755 64260
6490 8931 16390
6490 9374 29730
6490 9499 60620
6490 9551 7740
6490 9904 44050
6491 6492 13690
6491 7079 81100
6491 7440 65880
6491 8773 72240
6492 6493 4360
6492 6762 9620
6492 7732 74010
6492 7985 24750
6492 8317 39230
6492 8800 36790
6492 9123 45710
6492 9779 51400
6492 9849 47230
6493 6494 12690
6493 7500 19630
6493 8489 41960
6494 6495 64370
6494 6845 80950
6494 8075 91150
6494 8454 19650
6495 6496 76700
6495 6559 95270
6495 7157 37230
6495 7415 60810
6495 7696 28190
6495 7879 36900
6496 6497 22480
6496 8771 77620
6497 6498 58880
6497 6903 82110
6497 8322 15430
6498 6499 35300
6498 6524 97690
6498 7135 52550
6498 8834 86830
6498 9111 80690
6499 6500 79790
6499 7286 51260
6499 7831 89510
6499 7917 87110
6499 9272 41190
6499 9357 59470
6499 9679 78220
6499 9913 7720
6500 6501 91790
6500 6890 53820
6500 8886 51860
6500 9417 11420
6500 9973 59430
6501 6502 89250
6501 7656 67710
6501 9403 51750
6502 6503 51050
6502 6580 39160
6502 7072 7420
6502 7321 58730
6502 8636 10520
6502 8944 63820
6503 6504 73420
6503 7658 13380
6503 8120 76360
6503 8341 35890
6503 8699 83650
6503 9085 190
6504 6505 17340
6504 6684 71000
6504 6944 63240
6504 8496 140
6504 8999 7720
6504 9255 42470
6505 6506 5420
6505 6660 5930
6505 6972 46560
6505 7205 6480
6505 7390 7370
6505 7743 3900
6505 8352 14030
6505 8755 81940
6505 8808 60290
6505 9280 71220
6505 9444 74610
6506 6507 27450
6506 6586 35890
6506 8337 23340
6506 8606 72260
6507 6508 12730
6507 6896 23230
6507 6944 28170
6507 7810 93000
6507 8670 340
6507 9116 65970
6507 9924 28710
6508 6509 92270
6508 7868 53230
6508 7912 83600
6508 8511 23090
6508 8513 4370
6508 8628 25540
6508 8792 29020
6508 8986 4860
6509 6510 1740
6509 7512 2870
6509 8578 59260
6509 8614 52290
6509 9371 99840
6510 6511 26800
6510 7193 56250
6510 8302 19950
6510 9314 76760
6511 6512 35210
6511 7046 36700
6511 8193 12750
6511 8287 89740
6511 8622 17080
6511 8703 2560
6511 9967 16460
6511 9986 26920
6512 6513 57030
6512 6927 17440
6512 7209 8310
6512 7339 13440
6512 7559 62100
6512 8784 58030
6512 9070 84580
6512 9536 30350
6513 6514 48380
6513 6578 51200
6513 7699 28380
6513 7722 50330
6513 7885 15210
6514 6515 90900
6514 7252 66960
6514 7860 67920
6514 7935 57150
6514 8135 44210
6514 8562 66930
6514 9547 20030
6515 6516 10150
6515 6714 50930
6515 6734 37410
6515 7991 50350
6515 8971 92510
6516 6517 13730
6516 8631 56550
6517 6518 70910
6517 7137 8110
6517 7343 62360
6517 8749 58600
6517 9284 91520
6518 6519 28050
6518 6915 46340
6518 6966 80020
6518 7013 79610
6518 7420 34210
6518 7482 5900
6518 7500 18650
6518 7943 89350
6518 9159 21150
6519 6520 13120
6519 6595 43910
6519 6670 70190
6519 8180 93440
6519 9570 20780
6520 6521 4060
6520 6674 21570
6520 6947 44650
6520 7619 72790
6520 9341 27510
6521 6522 31090
6521 6852 96690
6521 8037 99160
6521 8405 93060
6521 8799 47260
6521 9206 1640
6522 6523 98350
6522 7457 8500
6522 7720 41100
6522 7841 95590
6522 8105 65670
6522 8232 2290
6522 8437 92310
6522 8567 62110
6522 8780 21140
6522 9403 61990
6522 9429 16970
6523 6524 5990
6523 6891 78740
6523 7369 5500
6523 8234 23390
6523 8314 96700
6523 8883 48160
6523 9296 63340
6523 9366 4370
6523 9717 22350
6523 9967 26350
6524 6525 6290
6524 6951 88630
6524 7006 19750
6524 7137 29490
6524 7390 59990
6524 7725 76050
6524 8358 84850
6524 9060 86080
6524 9593 11600
6525 6526 17370
6525 6545 19640
6525 6957 98710
6525 7283 83520
6525 8061 93630
6525 8554 95480
6525 8710 3510
6525 8718 67690
6526 6527 92690
6526 7527 19480
6526 7797 6940
6527 6528 62770
6527 7434 6470
6527 8525 89400
6527 9316 81210
6528 6529 82760
6528 7321 1110
6528 7603 68480
6528 7744 66770
6528 7862 30400
6528 7961 39980
6528 8317 38800
6529 6530 78060
6529 6716 38680
6529 6836 560
6529 7480 13410
6529 8488 86420
6529 8941 49480
6530 6531 68460
6530 6661 81850
6530 7288 52980
6530 8003 15030
6530 8467 72800
6530 8516 78180
6531 6532 18220
6531 6748 76810
6531 7223 45730
6531 7242 20690
6531 7401 98630
6531 7789 13240
6531 8801 30910
6531 9872 19400
6531 9873 61050
6532 6533 43800
6532 6766 46190
6532 6939 51320
6532 7074 77350
6532 7488 73250
6532 7961 53020
6532 8636 59510
6532 8980 81960
6533 6534 38520
6533 8450 8310
6533 8717 19430
6533 9604 78270
6534 6535 89440
6534 7016 70890
6534 7423 35250
6534 7861 25620
6534 7945 4830
6534 8322 90500
6534 9646 86570
6535 6536 60840
6535 6917 14620
6535 7088 28720
6535 9000 23110
6535 9802 98050
6535 9810 24410
6536 6537 61520
6536 8703 66860
6536 8943 88580
6537 6538 54310
6537 8518 54270
6537 9105 1310
6537 9822 13700
6538 6539 96370
6538 6653 11350
6538 6673 60140
6538 6794 77270
6538 7441 54690
6538 7514 48010
6538 8147 35440
6538 8559 41470
6538 9330 64170
6538 9346 4640
6539 6540 11240
6539 6858 39770
6539 8347 92790
6539 8371 280
6539 9071 81530
6539 9555 89900
6540 6541 3880
6540 7081 19350
6540 7768 8360
6540 7913 7310
6540 7921 87680
6540 8937 1850
6540 9451 20740
6540 9813 67260
6541 6542 20440
6541 6841 1100
6541 6918 5720
6541 7094 88380
6541 8128 70370
6541 8137 62540
6541 8780 29490
6541 9709 50800
6542 6543 55020
6542 6648 47920
6542 7212 84330
6542 7828 75090
6542 8912 89190
6542 9237 35120
6542 9943 96410
6543 6544 55580
6543 6902 56110
6543 7094 60230
6543 7922 96450
6543 8398 12250
6543 8675 51910
6544 6545 36690
6544 7401 43670
6544 8200 32380
6544 8743 95200
6544 8906 17650
6544 9719 40130
6545 6546 83970
6545 6673 97680
6545 7476 38000
6545 7816 770
6545 7971 96250
6545 8246 4110
6545 8979 46960
6545 9202 59030
6546 6547 60640
6546 6683 26350
6546 9063 73140
6546 9988 8290
6547 6548 21120
6547 7492 5200
6547 7781 37210
6547 8926 35740
6547 9298 88770
6548 6549 70190
6548 6641 88020
6548 6734 22670
6548 7906 16270
6548 7996 55630
6548 8787 74130
6548 8846 39710
6548 9600 54880
6549 6550 9000
6549 7289 16010
6549 7694 24200
6549 8752 34500
6549 9049 65610
6549 9707 61700
6550 6551 19200
6550 6809 74210
6550 6843 10830
6550 6912 25770
6550 7189 15570
6550 7336 83390
6550 7483 18100
6550 7716 44350
6550 8296 58550
6550 9520 97320
6550 9911 28370
6551 6552 86970
6551 6930 74150
6551 7083 86000
6551 8469 35000
6551 8816 33790
6551 9239 72830
6551 9719 84860
6551 9961 14650
6552 6553 23530
6552 6967 48740
6552 7141 61960
6552 8527 61930
6552 8684 53910
6552 9034 14090
6552 9081 10040
6552 9427 88530
6552 9728 47830
6553 6554 20350
6553 6942 69340
6553 7301 96110
6553 7831 59720
6554 6555 2550
6554 6578 6220
6554 8150 18120
6554 9709 84010
6555 6556 36400
6555 6604 3250
6555 7555 65440
6555 7767 9510
6555 9116 81870
6556 6557 30460
6556 6738 98730
6556 7400 75090
6556 8660 4340
6556 9000 80080
6557 6558 64520
6557 7960 4460
6557 8847 25560
6558 6559 24830
6558 6818 98060
6558 7710 14790
6558 7894 86320
6558 8093 44980
6558 8173 72560
6558 9391 6830
6558 9637 27390
6559 6560 22240
6559 6746 78910
6559 6810 2020
6559 8909 54720
6559 9281 22970
6559 9635 64160
6560 6561 55360
6560 7631 46660
6560 8366 15560
6561 6562 24840
6561 7130 33740
6561 7212 12160
6561 8291 7760
6561 8615 60720
6561 8712 32540
6561 8878 14010
6561 9530 51050
6561 9587 65970
6562 6563 74840
6562 6723 75590
6562 6888 50930
6562 7216 78320
6562 7281 15690
6562 7761 84480
6562 9201 66620
6562 9525 21690
6562 9582 30970
6563 6564 71320
6563 6613 55800
6563 7323 90290
6563 7382 6280
6563 8708 4960
6564 6565 68540
6564 7792 5240
6564 8064 60150
6564 9822 96670
6565 6566 87760
6565 6939 38170
6565 7036 23820
6565 8061 42540
6565 8542 13840
6565 8644 13280
6565 9662 64480
6566 6567 52740
6566 6577 31280
6566 7473 91610
6566 8395 64500
6566 8463 39640
6566 9528 42590
6567 6568 25300
6567 7688 24590
6567 7954 61800
6567 8256 21240
6567 8331 5740
6567 8857 14570
6568 6569 43100
6568 6731 24460
6568 7451 26730
6568 7501 90070
6568 8886 68860
6569 6570 62500
6569 6811 37630
6569 7126 21760
6569 8649 12000
6569 9560 53510
6569 9632 9830
6570 6571 25100
6570 6933 57520
6570 7226 30680
6570 8493 11850
6570 8522 27530
6570 8759 41190
6570 8811 4880
6570 8862 99270
6571 6572 40660
6571 6574 35490
6571 7127 89310
6571 7486 20100
6571 8062 18390
6571 8705 13100
6571 9915 72650
6572 6573 26920
6572 8072 49300
6572 8470 87280
6572 9943 28160
6573 6574 83170
6573 7835 49550
6573 8497 65990
6573 9695 19970
6574 6575 88260
6574 6646 30060
6574 7579 71770
6574 7899 73350
6574 8013 62130
6574 8948 1640
6574 9352 90520
6575 6576 79860
6575 7018 42430
6575 7158 11520
6575 7951 84250
6575 9292 44880
6575 9761 17030
6576 6577 36980
6576 6720 53040
6576 6969 55500
6576 7362 99610
6576 7502 50920
6576 7766 70250
6576 7953 61890
6576 8169 43860
6576 8734 62060
6576 9739 63750
6577 6578 4500
6577 7114 19030
6577 7554 88280
6577 8144 5770
6577 8279 67000
6578 6579 66770
6578 6840 59180
6578 8043 11250
6578 8221 70650
6578 9478 74710
6579 6580 24340
6579 6652 17430
6579 6889 1550
6579 7485 58740
6579 7499 56700
6579 7758 10760
6579 7838 80740
6579 8211 84280
6579 8837 52110
6579 9611 94470
6580 6581 6550
6580 7391 38290
6580 8213 44180
6580 8966 71390
6580 9351 85370
6580 9641 77970
6581 6582 7130
6581 6673 16460
6581 6874 67730
6581 7127 12800
6581 7767 330
6581 7785 44790
6581 8049 8560
6581 8210 83070
6581 8345 80180
6581 9810 69950
6582 6583 20180
6582 6692 59460
6582 6754 77050
6582 7002 16720
6582 9779 55040
6583 6584 7840
6583 6936 64670
6583 8574 79170
6583 8586 72190
6583 9806 37470
6584 6585 80820
6584 7522 10450
6584 7584 99380
6584 8869 7700
6585 6586 96480
6585 6829 57060
6585 7578 13710
6585 7981 3930
6585 8227 18860
6585 8754 84710
6585 8888 4100
6586 6587 75170
6586 6648 15930
6586 6742 9020
6586 7424 15160
6586 9307 2360
6586 9633 62880
6587 6588 91420
6587 6589 13750
6587 6768 61060
6587 7357 52750
6587 7866 58190
6587 8415 21080
6587 8492 24570
6587 9348 96700
6587 9654 97610
6587 9963 90730
6588 6589 19830
6588 6694 68790
6588 7203 62210
6588 8386 27340
6588 8869 55050
6589 6590 9310
6589 6606 78270
6589 7156 73880
6589 7329 40550
6589 7376 56610
6589 7457 21970
6589 8363 74280
6589 9157 38480
6590 6591 16660
6590 8016 21200
6590 8922 37660
6590 9084 51540
6591 6592 75990
6591 6691 6230
6591 8213 37800
6591 8671 42670
6591 9073 11580
6591 9245 4500
6592 6593 6830
6592 7552 52960
6592 9315 29590
6592 9516 82940
6592 9861 98160
6593 6594 76680
6593 6951 48250
6593 7254 8890
6593 9468 65160
6594 6595 39240
6594 6916 65110
6594 7439 57200
6594 8314 74120
6594 8351 14150
6594 8548 23790
6595 6596 47790
6595 8750 50000
6595 8882 49430
6595 8929 580
6595 9023 38210
6596 6597 35690
6596 6880 77150
6596 7132 48070
6596 7945 20450
6596 8074 98920
6596 8208 59750
6596 8734 9070
6596 8783 21580
6596 9152 61920
6596 9553 93630
6596 9781 33160
6596 9908 50160
6597 6598 54300
6597 7330 32650
6597 7817 67150
6597 8228 74200
6597 8589 18190
6597 9363 92360
6597 9865 35000
6598 6599 23850
6598 7748 67610
6599 6600 12060
6599 6878 48580
6599 7404 80910
6599 8029 38120
6599 8552 81240
6599 9447 98960
6600 6601 50620
6600 6664 89330
6600 6908 250
6600 7140 65020
6600 8552 73740
6601 6602 17780
6601 6783 12330
6601 6964 1270
6601 7320 61240
6601 7408 99260
6601 7610 61330
6601 8078 25300
6601 8523 9810
6601 9812 91870
6602 6603 3900
6602 6744 50280
6602 7330 88990
6602 7837 17480
6602 8070 98910
6602 8781 35370
6602 9117 66310
6602 9325 63020
6602 9748 3330
6603 6604 57530
6603 6705 94930
6603 7022 80210
6603 7690 34470
6603 8412 45040
6603 9407 28070
6603 9864 16380
6603 9949 590
6604 6605 38090
6604 6859 43930
6604 7007 53390
6604 7283 13500
6604 7423 67560
6604 7429 18470
6604 7852 18210
6604 9563 1340
6605 6606 25740
6605 6747 73920
6605 9383 94950
6605 9990 97480
6606 6607 71420
6606 7893 67270
6606 9498 76810
6607 6608 31160
6607 6975 54020
6607 7716 88210
6607 7738 46570
6607 8924 20120
6607 8980 88670
6607 9304 23570
6607 9376 47320
6608 6609 14910
6608 7475 58510
6608 7970 71000
6608 7976 80230
6608 9073 46390
6608 9705 73750
6608 9943 94980
6608 9946 21530
6609 6610 46980
6609 7004 93910
6609 8607 96470
6609 8982 93410
6609 9090 64320
6609 9630 31790
6610 6611 56770
6610 7145 54850
6610 7843 87870
6610 7927 26000
6610 7967 39100
6610 7984 93510
6610 8700 44000
6610 8839 32710
6610 9322 55900
6611 6612 37300
6611 7428 41560
6611 9237 53020
6612 6613 79420
6612 6696 44010
6612 7270 73730
6612 7470 64410
6612 7602 44240
6612 9259 90670
6613 6614 83090
6613 7291 47770
6613 7477 78180
6613 7524 22680
6613 8239 52280
6614 6615 96140
6614 6617 21690
6614 6838 35520
6614 8414 2070
6614 8900 2130
6614 9287 76790
6615 6616 59390
6615 6954 91160
6615 6986 21280
6615 7396 42890
6615 7499 59110
6615 7624 55640
6615 8226 88850
6615 8488 24200
6615 8700 23670
6615 9151 70570
6615 9584 86200
6616 6617 54990
6616 6739 70140
6616 7305 31420
6616 7610 86760
6617 6618 12120
6617 8328 3310
6617 8444 48470
6617 8463 2960
6617 8578 25010
6617 9450 62150
6617 9588 89300
6618 6619 9680
6618 6986 4920
6618 7018 17430
6618 7773 1820
6618 8272 31230
6618 9759 72460
6619 6620 29210
6619 7927 83000
6619 8206 35350
6619 8806 59390
6619 8941 12600
6619 9307 2440
6620 6621 71340
6620 7012 33040
6620 7436 47650
6620 7753 52040
6620 7946 7070
6620 8709 93860
6620 9065 47390
6620 9403 10670
6620 9708 43520
6621 6622 49740
6621 6820 80990
6621 8711 19560
6621 8772 42010
6621 8968 84640
6621 9643 34360
6622 6623 11210
6622 6686 71600
6623 6624 5880
6623 6671 24800
6623 7117 80050
6623 7129 85830
6623 8056 46010
6623 9516 25840
6624 6625 7140
6624 7110 90250
6624 7437 94810
6624 7821 55250
6624 9185 95520
6624 9333 7750
6624 9639 65640
6625 6626 71410
6625 6993 7910
6625 7544 29930
6625 8043 36840
6625 9855 86140
6626 6627 56050
6626 6713 65220
6626 6759 28070
6626 6771 92620
6626 6955 74270
6626 7517 20180
6626 7610 86700
6626 7747 22500
6626 8789 2430
6626 9269 34540
6627 6628 65700
6627 9156 85290
6627 9383 58520
6627 9874 11990
6628 6629 5340
6628 6658 27490
6628 7442 55570
6628 7673 81420
6628 8409 66960
6628 8621 21990
6629 6630 15570
6629 7022 82490
6629 9859 24400
6629 9956 75490
6630 6631 13760
6630 8076 61070
6630 8658 90520
6631 6632 70550
6631 8223 59030
6631 8788 36330
6631 9308 20970
6631 9362 28870
6631 9471 55600
6631 9912 18260
6632 6633 48840
6632 7008 54250
6632 7150 89720
6632 7459 2710
6632 8111 37880
6632 8521 61530
6632 9158 27630
6632 9375 82170
6633 6634 28520
6633 6873 10890
6633 6888 46050
6633 7489 10230
6633 7694 76670
6633 7953 30
6633 8811 5440
6633 9661 77810
6634 6635 46020
6634 7445 25580
6634 8236 47960
6634 8862 5320
6635 6636 46850
6635 6757 93760
6635 7817 12170
6635 8996 88680
6635 9647 84710
6635 9672 24520
6636 6637 64310
6636 6812 78400
6636 6814 92880
6636 6938 99870
6636 7807 39480
6636 8577 29610
6636 8595 58680
6636 9660 98000
6637 6638 50470
6637 7865 56180
6637 7871 88440
6637 8785 92330
6637 9002 18020
6638 6639 18460
6638 6785 37030
6638 7270 21990
6638 7512 89710
6638 8507 120
6638 9651 17320
6638 9690 66710
6639 6640 95870
6639 7644 12580
6639 7823 20570
6639 8186 82390
6639 8371 12790
6639 8435 11630
6639 8931 43470
6639 9033 78700
6639 9767 15710
6640 6641 88580
6640 6889 99980
6640 7034 6790
6640 9350 3860
6640 9691 21320
6640 9950 89360
6641 6642 73630
6641 6837 21610
6641 7280 89670
6641 8156 42480
6641 8376 29840
6641 8596 67290
6641 8878 97190
6641 9463 54250
6641 9580 87520
6641 9676 60330
6642 6643 29230
6642 7518 71040
6642 8373 97390
6642 8481 42480
6642 8519 5290
6642 9045 46650
6642 9047 10310
6642 9279 36690
6643 6644 52550
6643 6895 77400
6643 7116 1800
6643 7122 55720
6643 7216 29550
6643 8535 25920
6643 8929 31750
6643 8980 11890
6643 9174 27040
6644 6645 25210
6644 7650 73000
6644 8096 63360
6644 9818 97890
6645 6646 58560
6645 7733 11440
6645 7866 13600
6645 8039 59470
6645 8496 67250
6645 8854 99760
6645 9108 99740
6646 6647 48960
6646 7019 8920
6646 8922 73810
6646 9224 18110
6647 6648 62640
6647 6649 23220
6647 6940 24890
6647 7571 18560
6647 8794 74840
6647 9792 55840
6648 6649 52830
6648 6959 9160
6648 7057 80940
6648 8297 60590
6648 8441 42670
6648 8809 59320
6649 6650 28250
6649 9305 14550
6649 9701 75280
6650 6651 79590
6650 6703 54240
6650 8148 87130
6650 8173 4480
6650 9752 89180
6651 6652 92720
6651 6711 40750
6651 7075 41450
6651 7660 1490
6651 7778 70320
6651 8570 66960
6651 9230 65610
6651 9714 7580
6652 6653 32520
6652 6668 4470
6652 6749 21450
6652 8204 71840
6652 8862 82220
6652 9347 12460
6652 9883 3760
6653 6654 45900
6653 6969 96920
6653 7636 29690
6653 7778 44700
6653 9170 25100
6654 6655 31010
6654 7943 23570
6654 8065 50530
6654 8339 55190
6654 8689 33930
6654 8925 76180
6655 6656 27210
6655 6817 51980
6655 6825 95740
6655 7670 7770
6655 8452 300
6655 8856 87380
6655 9697 43290
6656 6657 85840
6656 6795 390
6656 7094 27210
6656 7878 32790
6656 9345 79350
6656 9406 24480
6656 9696 13370
6657 6658 4360
6657 6965 39860
6657 7010 54700
6657 7191 35400
6657 7622 48380
6657 7701 4470
6657 7876 82100
6657 8146 46280
6657 8275 48020
6657 9442 37290
6657 9620 54140
6657 9985 23380
6658 6659 15520
6658 7148 24490
6658 7584 27060
6658 8303 53980
6659 6660 2270
6659 7500 41930
6659 7841 59390
6659 7968 97730
6659 8561 37970
6659 9006 18110
6659 9271 88450
6659 9998 40910
6660 6661 74260
6660 9310 51550
6661 6662 60490
6661 6724 65430
6661 7136 2030
6661 9189 47550
6662 6663 73140
6662 7196 21420
6662 9138 99180
6663 6664 24370
6663 7087 66470
6663 7771 74240
6663 7999 44150
6663 9067 97340
6663 9093 95140
6664 6665 40370
6664 9279 18020
6664 9460 50130
6665 6666 56680
6665 7141 11170
6665 7227 42550
6665 7485 44050
6665 8021 16580
6665 8159 700
6665 9062 32030
6665 9681 58200
6665 9870 24780
6666 6667 24570
6666 7000 84570
6666 7641 27030
6666 8856 92430
6666 9660 89030
6667 6668 44350
6667 7567 68840
6667 7802 9160
6667 9347 58720
6667 9350 19970
6667 9666 20080
6667 9916 37780
6668 6669 76880
6668 7022 23180
6668 9102 98330
6668 9949 56790
6669 6670 1000
6669 7005 28180
6669 7542 7660
6669 7937 9000
6669 7956 26150
6669 8379 61810
6669 8434 79690
6669 8706 20550
6670 6671 63430
6670 7958 40410
6670 8516 61250
6670 8569 25600
6670 9563 15400
6670 9999 81100
6671 6672 79320
6671 8730 36100
6671 9145 20520
6672 6673 83630
6672 7698 12090
6672 8058 30160
6672 9846 63030
6673 6674 87520
6673 6985 77050
6673 7022 49160
6673 8710 86470
6674 6675 60160
6674 7121 38520
6674 7346 53700
6674 7538 16620
6674 8097 19780
6674 9123 97770
6674 9882 28110
6675 6676 78750
6675 6743 17110
6675 7612 690
6675 9055 9100
6675 9735 68300
6676 6677 74350
6676 8532 92380
6676 9171 30570
6677 6678 72650
6677 6715 27260
6677 6924 22860
6677 8084 74860
6677 9016 56880
6677 9192 17210
6677 9796 16420
6678 6679 68640
6678 7691 81780
6678 7762 4360
6678 8646 11220
6679 6680 74640
6679 7192 73410
6679 7820 99490
6679 8732 54430
6679 8990 27780
6680 6681 6760
6680 6691 54780
6680 7522 26220
6680 8647 92610
6680 9321 75380
6681 6682 72470
6681 7620 27820
6681 7875 96360
6681 8598 42250
6681 8796 19560
6681 9927 19410
6682 6683 47670
6682 6808 80680
6682 8221 10940
6682 8316 810
6682 9496 10830
6682 9804 85680
6682 9873 21640
6683 6684 500
6683 6931 88560
6683 8134 59370
6683 9894 30530
6684 6685 22780
6684 7457 58870
6684 7997 73910
6685 6686 24710
6685 7085 67500
6685 8152 63050
6685 8153 20210
6686 6687 69120
6686 6831 9630
6686 7108 50280
6686 7119 73510
6686 7159 19900
6686 8279 44010
6687 6688 7740
6687 7030 6780
6687 7991 72370
6687 8041 57000
6687 8314 36760
6687 8728 53140
6687 9452 26770
6687 9700 3790
6688 6689 81710
6688 6924 8520
6688 7018 60050
6688 7864 12670
6688 7881 5470
6688 8067 39020
6688 8095 29270
6688 8396 71090
6689 6690 11060
6689 6825 48600
6689 6967 74010
6689 7687 55480
6689 7845 14070
6689 8047 23210
6689 8171 23300
6689 8350 75740
6689 9649 8050
6690 6691 7480
6690 7032 8030
6690 7058 44930
6690 9545 6800
6691 6692 13800
6691 6755 73820
6691 6934 73790
6691 7581 81700
6691 8858 95210
6691 9365 97170
6691 9518 57100
6691 9538 88620
6692 6693 61250
6692 7598 94530
6692 8419 73490
6692 9066 87920
6692 9387 16170
6692 9814 6230
6692 9844 71460
6693 6694 50700
6693 9477 340
6693 9657 8530
6694 6695 1960
6694 7341 55510
6694 7993 66800
6694 8065 71850
6694 8144 63260
6694 8436 91610
6694 8549 32170
6695 6696 4980
6695 7389 21730
6695 8607 16920
6695 8830 15300
6695 9114 5210
6695 9145 36160
6695 9187 25140
6695 9407 70590
6696 6697 13060
6696 6913 71310
6696 8222 73210
6696 8392 39690
6696 9261 1780
6696 9815 1520
6697 6698 70480
6697 7108 63310
6697 7193 91220
6697 7470 82900
6697 7864 94940
6697 8248 5050
6697 8350 87180
6697 9225 43400
6698 6699 99210
6698 6741 42780
6698 7253 10590
6698 8119 85500
6699 6700 70060
6699 6743 75610
6699 7247 83000
6699 7528 94860
6699 8201 45080
6699 8269 81990
6699 8625 75550
6699 9836 31870
6699 9865 66120
6700 6701 97880
6700 6770 13790
6700 8082 43710
6700 8377 92630
6700 9069 43600
6701 6702 61050
6701 6720 42270
6701 7404 17520
6701 8264 96340
6702 6703 98710
6702 7339 41010
6702 7360 36060
6702 8131 45460
6702 9337 77630
6702 9834 41630
6703 6704 32940
6703 7897 30280
6703 8241 28880
6704 6705 21610
6704 7974 62710
6704 8071 88530
6705 6706 1040
6705 7162 32020
6705 7687 7160
6705 8273 5860
6705 9341 81310
6705 9724 67750
6706 6707 81300
6706 7047 13320
6706 7650 12520
6706 8123 30790
6706 8228 42730
6706 8519 65570
6706 8616 93750
6706 9748 59500
6707 6708 50790
6707 7304 80860
6707 8048 72220
6707 9493 16400
6707 9912 49510
6707 9918 19220
6708 6709 34040
6708 7049 10500
6708 7090 61910
6708 7804 82040
6708 8096 16490
6708 8291 62720
6708 9603 58070
6708 9624 23340
6709 6710 73440
6709 7342 49120
6709 7484 14060
6709 7567 37180
6709 8259 13420
6709 8625 33580
6709 9647 80220
6710 6711 35710
6710 7421 10260
6710 7878 25880
6710 8521 7900
6710 8849 92700
6710 9036 95550
6710 9712 44820
6711 6712 28900
